,DATE,USER,SLEEP,HEART,STEP
28540,2016-04-01 01:03:00,4020332650,1,68,0
28541,2016-04-01 01:04:00,4020332650,1,64,0
28542,2016-04-01 01:05:00,4020332650,1,68,0
28543,2016-04-01 01:06:00,4020332650,1,67,0
28544,2016-04-01 01:07:00,4020332650,1,67,0
28545,2016-04-01 01:08:00,4020332650,1,67,0
28546,2016-04-01 01:09:00,4020332650,1,67,0
28547,2016-04-01 01:10:00,4020332650,1,68,0
28548,2016-04-01 01:11:00,4020332650,1,69,0
28549,2016-04-01 01:12:00,4020332650,1,69,0
28550,2016-04-01 01:13:00,4020332650,1,71,0
28551,2016-04-01 01:14:00,4020332650,1,71,0
28552,2016-04-01 01:15:00,4020332650,1,71,0
28553,2016-04-01 01:16:00,4020332650,1,71,0
28554,2016-04-01 01:17:00,4020332650,1,71,0
28555,2016-04-01 01:18:00,4020332650,1,71,0
28556,2016-04-01 01:19:00,4020332650,1,71,0
28557,2016-04-01 01:20:00,4020332650,1,73,0
28558,2016-04-01 01:21:00,4020332650,1,72,0
28559,2016-04-01 01:22:00,4020332650,1,72,0
28560,2016-04-01 01:23:00,4020332650,1,70,0
28561,2016-04-01 01:24:00,4020332650,1,68,0
28562,2016-04-01 01:25:00,4020332650,1,69,0
28563,2016-04-01 01:26:00,4020332650,1,71,0
28564,2016-04-01 01:27:00,4020332650,1,72,0
28565,2016-04-01 01:28:00,4020332650,1,71,0
28566,2016-04-01 01:29:00,4020332650,1,71,0
28567,2016-04-01 01:30:00,4020332650,1,71,0
28568,2016-04-01 01:31:00,4020332650,1,71,0
28569,2016-04-01 01:32:00,4020332650,1,70,0
28570,2016-04-01 01:33:00,4020332650,1,70,0
28571,2016-04-01 01:34:00,4020332650,1,77,0
28572,2016-04-01 01:35:00,4020332650,1,82,0
28573,2016-04-01 01:36:00,4020332650,1,84,11
28574,2016-04-01 01:37:00,4020332650,1,73,7
28575,2016-04-01 01:38:00,4020332650,1,65,0
28576,2016-04-01 01:39:00,4020332650,1,64,0
28577,2016-04-01 01:40:00,4020332650,1,63,0
28578,2016-04-01 01:41:00,4020332650,1,63,0
28579,2016-04-01 01:42:00,4020332650,1,63,0
28580,2016-04-01 01:43:00,4020332650,1,63,0
28581,2016-04-01 01:44:00,4020332650,1,63,0
28582,2016-04-01 01:45:00,4020332650,1,64,0
28583,2016-04-01 01:46:00,4020332650,1,64,0
28584,2016-04-01 01:47:00,4020332650,1,65,0
28585,2016-04-01 01:48:00,4020332650,1,67,0
28586,2016-04-01 01:49:00,4020332650,1,64,0
28587,2016-04-01 01:50:00,4020332650,1,63,0
28588,2016-04-01 01:51:00,4020332650,1,63,0
28589,2016-04-01 01:52:00,4020332650,1,63,0
28590,2016-04-01 01:53:00,4020332650,1,64,0
28591,2016-04-01 01:54:00,4020332650,1,65,0
28592,2016-04-01 01:55:00,4020332650,1,64,0
28593,2016-04-01 01:56:00,4020332650,1,64,0
28594,2016-04-01 01:57:00,4020332650,1,64,0
28595,2016-04-01 01:58:00,4020332650,1,64,0
28596,2016-04-01 01:59:00,4020332650,1,66,0
28597,2016-04-01 02:00:00,4020332650,1,67,0
28598,2016-04-01 02:01:00,4020332650,1,63,0
28599,2016-04-01 02:02:00,4020332650,1,63,0
28600,2016-04-01 02:03:00,4020332650,1,62,0
28601,2016-04-01 02:04:00,4020332650,1,61,0
28602,2016-04-01 02:05:00,4020332650,1,62,0
28603,2016-04-01 02:06:00,4020332650,1,63,0
28604,2016-04-01 02:07:00,4020332650,1,64,0
28605,2016-04-01 02:08:00,4020332650,1,69,0
28606,2016-04-01 02:09:00,4020332650,1,71,0
28607,2016-04-01 02:10:00,4020332650,1,70,0
