,DATE,USER,SLEEP,HEART,STEP
28764,2016-04-01 00:00:00,5553957443,1,66,0
28765,2016-04-01 00:01:00,5553957443,1,66,0
28766,2016-04-01 00:02:00,5553957443,1,67,0
28767,2016-04-01 00:03:00,5553957443,1,68,0
28768,2016-04-01 00:04:00,5553957443,1,68,0
28769,2016-04-01 00:05:00,5553957443,1,68,0
28770,2016-04-01 00:06:00,5553957443,1,67,0
28771,2016-04-01 00:07:00,5553957443,1,67,0
28772,2016-04-01 00:08:00,5553957443,1,67,0
28773,2016-04-01 00:09:00,5553957443,1,67,0
28774,2016-04-01 00:10:00,5553957443,1,66,0
28775,2016-04-01 00:11:00,5553957443,1,68,0
28776,2016-04-01 00:12:00,5553957443,1,68,0
28777,2016-04-01 00:13:00,5553957443,1,68,0
28778,2016-04-01 00:14:00,5553957443,1,67,0
28779,2016-04-01 00:15:00,5553957443,1,69,0
28780,2016-04-01 00:16:00,5553957443,1,68,0
28781,2016-04-01 00:17:00,5553957443,1,68,0
28782,2016-04-01 00:18:00,5553957443,1,68,0
28783,2016-04-01 00:19:00,5553957443,1,68,0
28784,2016-04-01 00:20:00,5553957443,1,68,0
28785,2016-04-01 00:21:00,5553957443,1,68,0
28786,2016-04-01 00:22:00,5553957443,1,69,0
28787,2016-04-01 00:23:00,5553957443,1,77,0
28788,2016-04-01 00:24:00,5553957443,1,77,0
28789,2016-04-01 00:25:00,5553957443,1,76,0
28790,2016-04-01 00:26:00,5553957443,1,74,0
28791,2016-04-01 00:27:00,5553957443,1,72,0
28792,2016-04-01 00:28:00,5553957443,1,71,0
28793,2016-04-01 00:29:00,5553957443,1,70,0
28794,2016-04-01 00:30:00,5553957443,1,70,0
28795,2016-04-01 00:31:00,5553957443,1,70,0
28796,2016-04-01 00:32:00,5553957443,1,69,0
28797,2016-04-01 00:33:00,5553957443,1,72,0
28798,2016-04-01 00:34:00,5553957443,1,69,0
28799,2016-04-01 00:35:00,5553957443,1,70,0
28800,2016-04-01 00:36:00,5553957443,1,70,0
28801,2016-04-01 00:37:00,5553957443,1,68,0
28802,2016-04-01 00:38:00,5553957443,1,65,0
28803,2016-04-01 00:39:00,5553957443,1,69,0
28804,2016-04-01 00:40:00,5553957443,1,69,0
28805,2016-04-01 00:41:00,5553957443,1,71,0
28806,2016-04-01 00:42:00,5553957443,1,73,0
28807,2016-04-01 00:43:00,5553957443,1,76,0
28808,2016-04-01 00:44:00,5553957443,1,71,0
28809,2016-04-01 00:45:00,5553957443,1,70,0
28810,2016-04-01 00:46:00,5553957443,1,69,0
28811,2016-04-01 00:47:00,5553957443,1,67,0
28812,2016-04-01 00:48:00,5553957443,1,66,0
28813,2016-04-01 00:49:00,5553957443,1,73,0
28814,2016-04-01 00:50:00,5553957443,1,69,0
28815,2016-04-01 00:51:00,5553957443,1,68,0
28816,2016-04-01 00:52:00,5553957443,1,67,0
28817,2016-04-01 00:53:00,5553957443,1,67,0
28818,2016-04-01 00:54:00,5553957443,1,69,0
28819,2016-04-01 00:55:00,5553957443,1,71,0
28820,2016-04-01 00:56:00,5553957443,1,69,0
28821,2016-04-01 00:57:00,5553957443,1,68,0
28822,2016-04-01 00:58:00,5553957443,1,69,0
28823,2016-04-01 00:59:00,5553957443,1,68,0
28824,2016-04-01 01:00:00,5553957443,1,67,0
28825,2016-04-01 01:01:00,5553957443,1,68,0
28826,2016-04-01 01:02:00,5553957443,1,68,0
28827,2016-04-01 01:03:00,5553957443,1,69,0
28828,2016-04-01 01:04:00,5553957443,1,68,0
28829,2016-04-01 01:05:00,5553957443,1,69,0
28830,2016-04-01 01:06:00,5553957443,1,69,0
28831,2016-04-01 01:07:00,5553957443,1,70,0
28832,2016-04-01 01:08:00,5553957443,1,68,0
28833,2016-04-01 01:09:00,5553957443,1,69,0
28834,2016-04-01 01:10:00,5553957443,1,68,0
28835,2016-04-01 01:11:00,5553957443,1,68,0
28836,2016-04-01 01:12:00,5553957443,1,69,0
28837,2016-04-01 01:13:00,5553957443,1,70,0
28838,2016-04-01 01:14:00,5553957443,1,69,0
28839,2016-04-01 01:15:00,5553957443,1,71,0
28840,2016-04-01 01:16:00,5553957443,1,67,0
28841,2016-04-01 01:17:00,5553957443,1,68,0
28842,2016-04-01 01:18:00,5553957443,1,69,0
